cod	lat	lng	intrusion	variation	flag_variation
32700	42.268791	-7.6520984	13	20.0	pos
32702	42.1745224	-7.5572231	33	100.0	pos
32710	42.3387694	-7.8123224	1	2.9	neg
32760	42.3752513	-7.4110988	16	0.0	null
32780	42.3386077	-7.2571943	7	100.0	pos
32800	42.1548222	-7.956562	4	100.0	pos
32810	42.1766758	-8.0301544	50	0.0	null
32814	42.1510436	-7.90482	15	100.0	pos
32820	42.252826	-8.0628862	25	100.0	pos
32880	41.9315395	-7.9483898	33	100.0	pos
32901	42.2792702	-7.8231982	4	0.0	null
32920	42.2906098	-7.9429421	5	20.0	neg
32930	42.3094372	-7.9538378	5	13.3	neg
33001	43.3652943	-5.8452747	14	0.0	null
33002	43.3651595	-5.8479125	1	1.0	pos
33003	43.3629571	-5.8439558	3	28.8	neg
33004	43.3636198	-5.8545077	1	100.0	pos
33005	43.3598776	-5.857146	2	100.0	pos
33006	43.3550265	-5.8696793	0	48.2	neg
33007	43.3547028	-5.8525291	6	0.0	null
33008	43.3581856	-5.8314278	4	97.6	pos
33009	43.3576472	-5.8419775	5	154.1	pos
33010	43.3724177	-5.8116522	4	31.8	pos
33011	43.3883059	-5.8301092	3	3.3	pos
33012	43.3691836	-5.8749573	1	17.2	neg
33013	43.3592941	-5.8802357	3	42.6	neg
33100	43.3383867	-5.9819358	35	100.0	pos
33119	43.2947118	-6.0573302	11	23.5	neg
33120	43.4911671	-6.1129437	2	100.0	pos
33125	43.5554472	-6.0758624	31	57.9	pos
33129	43.501592	-6.1420947	6	0.0	null
33150	43.5569033	-6.1493847	3	0.0	null
33155	43.5353392	-6.2269763	7	100.0	pos
33156	43.5679933	-6.2429045	14	0.0	null
33159	43.5387905	-6.1633042	7	0.0	null
33170	43.3261579	-5.8696793	15	0.0	null
33171	43.3198844	-5.85121	15	100.0	pos
33180	43.3969532	-5.7062924	1	0.8	pos
33186	43.3774593	-5.711556	6	0.0	null
33187	43.3551576	-5.7247169	12	100.0	pos
33191	43.3783421	-5.9304039	2	0.0	null
33192	43.4384955	-5.78793	1	100.0	pos
33193	43.3465894	-5.8934338	4	0.0	null
33199	43.367737	-5.761583	1	28.5	neg
33200	61.4928586	23.7516111	20	0.0	null
33201	43.5467029	-5.6628859	2	5.5	pos
33202	43.5393371	-5.6543399	2	105.2	pos
33203	43.5428512	-5.6195112	2	0.0	null
33204	43.5251666	-5.6379087	2	172.4	pos
33205	43.5356119	-5.6569693	3	117.7	pos
33206	43.5417798	-5.6655157	3	100.0	pos
33207	43.5341985	-5.6734057	12	185.9	pos
33208	43.5320624	-5.6681456	4	100.0	pos
33209	43.5289225	-5.6589414	11	115.1	pos
33210	43.5224734	-5.6681456	10	92.2	pos
33211	43.5245661	-5.6983979	4	34.0	neg
33212	43.5601188	-5.7062924	3	8.1	neg
33213	43.5449543	-5.7220845	11	175.9	pos
33290	43.5515366	-5.71024	9	4.8	neg
33299	43.549378	-5.717478	18	100.0	pos
33300	43.4822994	-5.4332335	1	28.0	neg
33314	43.5227226	-5.5407299	7	0.0	null
33315	43.5186596	-5.4253757	6	0.0	null
33316	43.5024315	-5.3625516	10	100.0	pos
33330	43.5138804	-5.2710558	13	0.0	null
33341	43.4822013	-5.2292777	25	0.0	null
33390	43.4816582	-5.6931356	2	0.0	null
33391	43.4954116	-5.6090009	2	100.0	pos
33392	43.4840885	-5.7405139	2	8.4	neg
33393	43.5060723	-5.7326149	3	1.6	pos
33394	43.5151142	-5.5984925	3	0.0	null
33400	43.5757754	-5.93965	3	14.4	neg
33401	43.5652063	-5.9356872	5	100.0	pos
33402	43.5491256	-5.9224799	3	0.0	null
33403	43.5398162	-5.9171977	2	100.0	pos
33404	43.5414515	-5.8855146	2	0.0	null
33405	43.5762165	-5.9541824	4	100.0	pos
33410	43.5432377	-5.943613	4	0.0	null
33412	43.5268765	-5.9356872	4	100.0	pos
33420	43.406067	-5.8116522	6	0.0	null
33424	43.4347351	-5.8617632	10	0.0	null
33428	43.4191383	-5.8380212	2	0.0	null
33429	43.4051337	-5.7826597	2	67.6	pos
33430	43.590474	-5.7694859	7	0.0	null
33438	43.5344514	-5.78793	6	100.0	pos
33440	43.6162991	-5.7912242	5	0.0	null
33448	43.6320539	-5.8459341	23	44.2	pos
33450	43.5607466	-5.9753267	2	0.0	null
33456	43.5286357	-5.9938339	9	0.0	null
33457	43.5703604	-6.0202827	4	0.0	null
33459	43.5506452	-6.0308654	4	0.0	null
33460	43.5504904	-5.8960738	10	100.0	pos
33468	43.5523898	-5.8591247	6	100.0	pos
33469	43.5227214	-5.8301092	13	80.0	pos
33500	43.4207178	-4.7665698	2	164.6	pos
33510	43.3944983	-5.6589414	5	0.0	null
33518	43.4155777	-5.5722297	2	13.6	neg
33519	43.4124892	-5.6352801	4	195.4	pos
33520	43.3586453	-5.5066242	2	48.1	neg
33528	43.3158294	-5.5459787	18	100.0	pos
33530	43.3472565	-5.3664761	4	0.0	null
33540	43.3831766	-5.1875301	2	0.0	null
33550	43.3523076	-5.1249662	4	211.1	pos
33559	43.3197193	-5.1536327	11	0.0	null
33560	43.4611167	-5.0572665	1	91.4	pos
33580	43.372051	-5.5774814	9	0.0	null
33583	43.3910248	-5.2788926	34	334.8	pos
33591	43.44851	-4.9610649	5	100.0	pos
33592	43.4242511	-4.9662608	9	0.0	null
33593	43.4411367	-4.9091329	10	0.0	null
33594	43.4094725	-4.8624355	2	50.0	neg
33600	43.2491037	-5.7747551	7	567.1	pos
33612	43.189207	-5.7668515	18	0.0	null
33615	43.2251356	-5.8195616	18	0.0	null
33630	43.1570343	-5.8301092	4	85.6	pos
33640	43.1995403	-5.8011078	42	100.0	pos
33660	43.2994306	-5.8274722	5	0.0	null
33670	43.1785955	-5.7378808	5	0.0	null
33686	43.1436741	-5.6142558	18	100.0	pos
33690	43.4414241	-5.8248352	4	32.6	neg
33697	43.5011546	-5.7826597	10	100.0	pos
33700	43.5401116	-6.527643	1	100.0	pos
33710	43.5385351	-6.7199658	5	0.0	null
33719	43.5381816	-6.6851982	7	148.1	pos
33734	43.3258944	-6.8672668	100	0.0	null
33770	43.4613317	-7.0471556	4	0.0	null
33788	43.5406107	-6.3917654	35	182.4	pos
33790	43.5623717	-6.6397611	7	0.0	null
33792	43.5329599	-6.6103778	100	0.0	null
33795	43.5178045	-6.7467229	6	100.0	pos
33820	43.3841357	-6.0718908	4	0.0	null
33825	43.3603335	-5.9991228	50	0.0	null
33860	43.411142	-6.2614927	8	0.0	null
33873	43.3986977	-6.6103778	50	100.0	pos
33877	43.3735979	-6.375799	8	0.0	null
33880	43.2628351	-6.6317461	11	100.0	pos
33900	43.2868339	-5.6707756	6	0.0	null
33919	43.3327299	-5.78793	26	0.0	null
33920	43.3288228	-5.7220845	4	12.2	neg
33930	43.3250604	-5.7010293	5	14.8	neg
33934	43.2928412	-5.7194522	11	100.0	pos
33937	43.3572568	-5.6826122	50	100.0	pos
33938	43.3613552	-5.6484241	8	100.0	pos
33940	43.2856735	-5.6333088	4	96.0	pos
33950	43.2749821	-5.6057168	6	6.5	neg
33960	43.273978	-5.5892992	10	100.0	pos
33970	43.2590172	-5.5748555	25	0.0	null
33980	43.2747465	-5.5735426	5	0.0	null
33993	43.1894266	-5.4672962	14	0.0	null
34001	42.0124017	-4.5327917	3	70.1	pos
34002	42.0051897	-4.5276366	4	133.2	pos
34003	42.0356218	-4.5392361	8	164.0	pos
34004	41.9949254	-4.5057333	4	0.0	null
34005	42.0169974	-4.5727598	1	3.5	pos
34115	42.54396	-4.6760395	200	0.0	null
34120	42.3307302	-4.6140481	3	100.0	pos
34190	41.9600988	-4.5108862	5	88.2	pos
34191	41.9191212	-4.7898731	24	100.0	pos
34192	42.0857364	-4.5830789	2	0.0	null
34200	41.9169572	-4.474826	12	171.6	pos
34210	43.3561089	2.6785092	9	100.0	pos
34219	41.8181793	-4.3359635	20	0.0	null
34230	42.0573601	-4.2948884	10	15.0	neg
34239	42.054261	-4.3770704	18	100.0	pos
34240	41.941705	-4.2128337	6	0.0	null
34249	41.9900607	-4.2435893	15	0.0	null
34340	42.2579449	-4.9454803	5	0.0	null
34419	42.0803287	-4.4696765	1	49.4	neg
34450	42.1347985	-4.3359635	11	100.0	pos
34468	42.3041693	-4.2846246	15	0.0	null
34480	42.6605488	-4.3205566	14	0.0	null
34800	42.7943499	-4.264103	8	0.0	null
34820	42.9146438	-4.3000211	6	45.5	neg
34880	42.7900236	-4.8624355	3	100.0	pos
34889	42.7036216	-4.8313257	100	100.0	pos
35001	28.0996337	-15.4141296	3	35.9	neg
35002	28.1050045	-15.4170583	4	41.0	neg
35003	28.110375	-15.4199871	3	0.0	null
35004	28.1157451	-15.4229159	4	20.8	neg
35005	28.1236316	-15.4287738	1	61.4	pos
35006	28.1318534	-15.4317028	5	0.0	null
35007	28.1375585	-15.4317028	5	0.0	null
35008	28.1550953	-15.4155939	4	0.0	null
35009	28.165832	-15.4214515	11	0.0	null
35010	28.1328796	-15.4393074	4	73.7	pos
35011	28.1169178	-15.4375609	1	34.8	neg
35012	28.1105397	-15.4434192	1	0.7	pos
35013	28.0987919	-15.4463485	4	0.0	null
35014	28.0953529	-15.4390254	8	319.9	pos
35015	28.0846121	-15.4331673	14	0.0	null
35016	28.0745411	-15.4214515	8	84.5	pos
35017	28.0515443	-15.4478131	2	0.0	null
35018	28.0753654	-15.488828	1	23.4	pos
35019	28.1038249	-15.4522071	2	24.3	neg
35100	27.7626351	-15.5767493	3	41.7	pos
35106	27.8015814	-15.6353878	4	100.0	pos
35107	27.8187664	-15.5357139	13	0.0	null
35109	27.8271338	-15.6119301	2	0.0	null
35110	27.856054	-15.4595306	1	32.4	neg
35118	27.8728276	-15.4126652	2	56.2	pos
35120	27.765083	-15.6793792	0	0.0	null
35130	27.7909201	-15.7028457	1	0.0	null
35138	27.8034934	-15.7175138	1	0.8	pos
35140	27.8802186	-15.7204476	2	0.0	null
35200	28.001003	-15.4155939	3	0.0	null
35211	27.9689391	-15.471249	5	47.4	neg
35212	28.0043471	-15.386309	1	0.0	null
35213	28.00872	-15.3980224	2	0.0	null
35214	27.9935946	-15.3804526	3	0.0	null
35215	27.9743043	-15.4243804	1	0.0	null
35217	28.0018476	-15.4829681	4	0.0	null
35219	27.9541366	-15.4009508	5	0.0	null
35220	28.0295484	-15.4155939	6	0.0	null
35229	28.0412192	-15.4258448	4	0.0	null
35240	27.9109635	-15.4038793	1	21.0	neg
35250	27.9259397	-15.4478131	2	100.0	pos
35259	27.9299542	-15.4126652	10	0.0	null
35260	27.8889893	-15.471249	7	0.0	null
35290	27.9111338	-15.5767493	3	0.0	null
35300	28.0379368	-15.491758	0	100.0	pos
35320	28.0119818	-15.5313178	4	100.0	pos
35329	27.9809858	-15.5650239	28	100.0	pos
35330	28.062226	-15.5532993	1	0.0	null
35338	28.050331	-15.5327831	8	100.0	pos
35339	28.0788576	-15.5327831	18	0.0	null
35400	28.1244909	-15.5327831	2	49.4	neg
35413	28.1372518	-15.5210607	9	0.0	null
35415	28.1335776	-15.5034785	6	0.0	null
35420	28.1093719	-15.5833452	7	0.0	null
35430	28.1055867	-15.5606271	2	100.0	pos
35450	28.1528456	-15.6324554	1	0.0	null
35460	28.1507963	-15.6500504	6	102.2	pos
35469	28.1498826	-15.6823124	8	100.0	pos
35470	27.9762895	-15.7894045	3	100.0	pos
35480	28.1054172	-15.6969788	3	0.0	null
35488	28.1298187	-15.6588485	50	0.0	null
35500	28.975612	-13.5610451	5	68.2	pos
35509	28.9580818	-13.5928664	7	69.0	pos
35510	28.9241885	-13.6449543	10	57.6	pos
35520	29.1444652	-13.5003169	25	0.0	null
35530	29.0669381	-13.5610451	4	0.0	null
35542	29.132268	-13.4800805	10	0.0	null
35550	28.9937063	-13.6073332	5	0.0	null
35558	29.0798997	-13.6015463	4	4.2	pos
35559	29.0027437	-13.6304833	2	4.0	pos
35560	29.0451329	-13.7173325	3	100.0	pos
35570	28.9568368	-13.7984428	3	37.6	neg
35571	28.9397009	-13.6883765	2	8.7	neg
35572	28.9610015	-13.6478486	1	100.0	pos
35600	28.4976273	-13.8738031	2	33.4	neg
35610	28.4175136	-13.8738031	8	0.0	null
35611	28.5213393	-14.0304535	11	100.0	pos
35620	28.2148	-14.0202948	8	0.0	null
35625	28.0711126	-14.3384616	3	100.0	pos
35627	28.196505	-14.1814686	1	19.1	neg
35628	28.3387678	-14.1349852	9	85.4	pos
35629	28.2671573	-14.053676	2	100.0	pos
35630	28.4259329	-14.0130391	2	49.4	neg
35637	28.4249655	-14.0769024	35	164.7	pos
35640	28.6399903	-13.8796018	4	0.0	null
35650	28.6988746	-13.9724141	22	0.0	null
35660	28.7085692	-13.8796018	3	38.8	neg
36001	42.4297279	-8.6442463	6	7.5	neg
36002	42.4339446	-8.6449337	5	164.7	pos
36003	42.4188912	-8.6504333	0	7.8	neg
36004	42.4252271	-8.6311865	8	0.0	null
36005	42.4423768	-8.6463086	1	100.0	pos
36110	42.5401886	-8.544636	9	100.0	pos
36139	42.5394206	-8.4239055	33	0.0	null
36140	42.3775294	-8.6325611	4	100.0	pos
36141	42.3571595	-8.6435589	9	88.0	pos
36142	42.3306421	-8.6710603	4	17.8	neg
36143	42.3953952	-8.6545583	2	0.0	null
36152	42.4758099	-8.6394346	13	0.0	null
36155	49.588267	34.551417	50	100.0	pos
36157	42.483194	-8.6545583	15	276.5	pos
36162	42.442717	-8.6256883	6	106.6	pos
36163	42.4336006	-8.6655592	8	0.0	null
36191	42.5538773	-8.6215649	19	0.0	null
36194	42.5246652	-8.6215649	15	0.0	null
36200	49.588267	34.551417	33	0.0	null
36201	42.2381225	-8.713707	3	0.0	null
36202	42.2370719	-8.727469	3	8.1	pos
36203	42.2312671	-8.7233402	1	48.9	neg
36204	42.2281199	-8.7164592	3	37.9	neg
36205	42.229169	-8.7026991	7	0.0	null
36206	42.2378424	-8.7013233	4	0.0	null
36207	42.2476334	-8.7013233	6	0.0	null
36208	42.2231462	-8.7494934	3	0.0	null
36209	42.2160112	-8.74674	7	131.3	pos
36210	42.214405	-8.7357274	5	0.0	null
36211	42.2246206	-8.7302217	3	0.0	null
36212	42.210966	-8.7646388	3	7.2	neg
36213	42.2028572	-8.7426101	2	0.0	null
36214	42.2160155	-8.6985716	7	12.2	neg
36215	42.2390986	-8.6848147	3	100.0	pos
36300	42.1181721	-8.8555736	2	0.0	null
36315	42.1832582	-8.7426101	13	0.0	null
36316	42.1252599	-8.7315981	2	10.4	pos
36317	42.2456652	-8.6628089	6	141.8	pos
36318	42.219358	-8.6545583	4	102.5	pos
36320	42.2648265	-8.6683097	1	100.0	pos
36330	42.1807247	-8.7756556	9	87.8	pos
36350	42.1398107	-8.7976937	5	380.8	pos
36370	42.1175252	-8.8004489	3	1.5	neg
36380	42.1110974	-8.7563773	4	100.0	pos
36390	42.1812678	-8.8004489	1	0.0	null
36391	42.1567604	-8.8004489	4	100.0	pos
36393	42.106012	-8.8224941	1	100.0	pos
36400	42.1638716	-8.6105703	2	47.1	neg
36410	42.1515735	-8.6435589	16	0.0	null
36412	42.1406415	-8.6421841	13	0.0	null
36415	42.2145387	-8.5885858	3	23.4	neg
36416	42.1907941	-8.6435589	1	0.9	neg
36417	42.2120552	-8.6215649	2	100.0	pos
36418	42.1397623	-8.6050736	7	0.0	null
36419	42.1703549	-8.6545583	12	0.0	null
36440	42.0796155	-8.4239055	28	0.0	null
36448	42.1491576	-8.4129396	18	0.0	null
36449	42.0984545	-8.434873	16	100.0	pos
36450	42.0935787	-8.5007116	2	98.6	pos
36459	42.155103	-8.432131	50	100.0	pos
36460	42.0763626	-8.5995773	9	0.0	null
36470	42.1091226	-8.555621	4	93.9	pos
36472	42.097657	-8.577596	7	0.0	null
36475	42.1005016	-8.6050736	21	0.0	null
36490	42.2291996	-8.1884949	20	100.0	pos
36491	42.1955701	-8.2130958	66	100.0	pos
36500	42.6597075	-8.1065516	3	0.0	null
36510	42.6843966	-8.101092	28	0.0	null
36520	42.7533052	-8.0192471	15	100.0	pos
36526	42.8352006	-8.0956328	100	100.0	pos
36530	42.6532358	-7.956562	14	100.0	pos
36540	42.6981227	-8.2486449	4	0.0	null
36550	42.5907017	-8.3553951	22	0.0	null
36570	42.7337908	-8.2924213	5	0.0	null
36584	42.7653949	-8.3910127	66	50.0	neg
36590	42.7935969	-8.1693666	7	100.0	pos
36598	42.7610939	-8.1830291	200	0.0	null
36600	42.593848	-8.7673929	3	38.4	pos
36611	42.5802075	-8.7866738	2	0.0	null
36612	42.6586006	-8.7150831	22	0.0	null
36613	42.5999786	-8.7508702	18	0.0	null
36615	42.5861181	-8.7095789	11	100.0	pos
36620	42.5701476	-8.8224941	6	0.0	null
36628	42.5518662	-8.7756556	31	100.0	pos
36630	42.5125969	-8.8114707	2	0.0	null
36634	42.5324971	-8.8059596	20	0.0	null
36635	42.535777	-8.7315981	9	0.0	null
36636	42.5137683	-8.7646388	6	0.5	pos
36637	42.5029514	-8.7150831	13	0.0	null
36639	42.4811476	-8.8087151	10	100.0	pos
36640	42.715638	-8.6353104	6	14.8	pos
36645	42.6899842	-8.6215649	6	31.5	pos
36649	42.7142439	-8.669685	100	0.0	null
36650	42.6030871	-8.6463086	1	0.0	null
36658	42.5708458	-8.6545583	10	0.0	null
36660	42.5873711	-8.5968293	3	45.7	neg
36670	42.633611	-8.5638609	4	132.6	pos
36680	42.6901583	-8.4897345	4	104.4	pos
36682	42.7370563	-8.5116903	8	100.0	pos
36685	42.7415452	-8.385532	33	100.0	pos
36687	42.6658937	-8.4239055	100	0.0	null
36689	42.738692	-8.4897345	22	100.0	pos
36690	42.3604796	-8.5995773	8	428.5	pos
36691	42.3336359	-8.5666077	7	100.0	pos
36700	42.0511469	-8.6408093	1	47.2	neg
36713	42.0688728	-8.6985716	3	100.0	pos
36720	42.0747066	-8.6215649	3	4.8	pos
36730	41.9770339	-8.7426101	13	180.0	pos
36740	41.9958658	-8.7536237	3	28.8	neg
36748	42.0252214	-8.7233402	66	0.0	null
36770	41.9443776	-8.8473024	5	0.0	null
36780	41.9041915	-8.8734975	4	35.0	pos
36788	41.8889312	-8.8638457	6	100.0	pos
36790	42.0195755	-8.6683097	8	100.0	pos
36792	41.9646624	-8.7756556	22	0.0	null
36800	42.2787726	-8.6133188	4	46.4	neg
36812	42.2797665	-8.6325611	13	16.7	neg
36815	42.2414411	-8.6215649	9	0.0	null
36817	42.2651565	-8.5666077	18	0.0	null
36820	42.4024765	-8.4952228	7	0.0	null
36841	42.2978017	-8.5226706	5	5.9	pos
36847	42.3418165	-8.4568128	12	0.0	null
36850	32.7562451	-85.6640365	200	0.0	null
36860	42.1792459	-8.5034561	3	65.2	pos
36862	42.1510435	-8.4869905	10	0.0	null
36866	42.2231428	-8.539144	6	0.0	null
36869	42.1947689	-8.4924786	16	0.0	null
36870	42.2323226	-8.4485846	65	0.0	null
36877	42.1953113	-8.385532	33	0.0	null
36883	42.1595468	-8.2705298	8	0.0	null
36887	42.1805004	-8.3197946	66	0.0	null
36890	42.2209004	-8.4705284	7	0.0	null
36900	42.3925371	-8.7082029	1	6.3	pos
36910	42.3990952	-8.6861903	5	100.0	pos
36915	42.3733581	-8.6875659	6	100.0	pos
36930	42.3255768	-8.7852965	2	91.9	pos
36939	42.3177648	-8.7756556	5	12.5	neg
36940	42.2648755	-8.7797872	1	0.0	null
36945	42.2735456	-8.8417888	7	0.0	null
36950	42.2760463	-8.7377922	1	0.0	null
36954	42.2901197	-8.7536237	12	100.0	pos
36955	42.3006126	-8.7123309	3	100.0	pos
36957	42.304944	-8.6875659	5	100.0	pos
36958	42.2732104	-8.7508702	25	0.0	null
36960	42.4018026	-8.8100929	3	0.0	null
36967	42.4421527	-8.8087151	3	0.0	null
36968	42.4607034	-8.7894287	7	0.0	null
36980	42.4923908	-8.867982	0	3.8	neg
36989	42.4835443	-8.8721186	8	16.0	neg
36990	42.4342919	-8.8473024	1	100.0	pos
36992	42.4277263	-8.7426101	3	0.0	null
36993	42.4369374	-8.7178353	8	0.0	null
36995	42.451437	-8.6875659	1	100.0	pos
37001	40.9649575	-5.6602562	3	14.8	pos
37002	40.9672153	-5.6655157	2	49.8	neg
37003	40.9645368	-5.6431662	4	19.9	neg
37004	40.9796311	-5.6431662	3	0.0	null
37005	40.9838888	-5.6589414	2	0.0	null
37006	40.9778242	-5.6799816	7	2.3	neg
37007	40.9669835	-5.6957667	6	2.8	pos
37008	40.9550519	-5.6826122	0	5.3	pos
37129	40.9852974	-5.7826597	2	100.0	pos
37184	40.9978783	-5.6300233	3	42.1	neg
37185	41.0037968	-5.7141879	2	40.6	neg
37188	40.9338213	-5.6536825	1	100.0	pos
37190	40.8806693	-5.5814204	9	40.9	neg
37191	40.8959834	-5.551228	5	0.0	null
37193	40.9787819	-5.6090009	0	100.0	pos
37255	41.0589001	-6.6531216	50	100.0	pos
37300	40.8923891	-5.1953554	4	0.7	neg
37315	40.8371474	-5.1901384	50	0.0	null
37340	40.9996802	-5.4882679	17	0.0	null
37418	41.0448428	-5.3834854	66	33.3	neg
37420	41.0379002	-5.5302337	6	100.0	pos
37427	41.0713049	-5.5669786	6	100.0	pos
37439	41.0348619	-5.593239	4	0.0	null
37450	40.7975357	-5.9092754	13	100.0	pos
37480	40.5676927	-6.7815237	12	0.0	null
37500	40.6336605	-6.5143087	2	100.0	pos
37542	40.2919312	-6.8136642	100	100.0	pos
37700	40.3785731	-5.7826597	8	0.0	null
37720	40.3266868	-5.9039944	14	100.0	pos
37768	40.540987	-5.7826597	16	100.0	pos
37770	40.5462067	-5.6773512	2	0.0	null
37789	40.7506566	-5.6352801	22	0.0	null
37800	40.8173188	-5.509247	2	0.0	null
37863	40.7173127	-5.4882679	200	100.0	pos
37881	40.7607071	-5.4253757	100	100.0	pos
37882	40.8546481	-5.5722297	5	0.0	null
37900	40.9554983	-5.622139	2	0.0	null
38001	28.4762948	-16.2478014	2	0.0	null
38002	28.4696373	-16.2500078	2	91.8	pos
38003	28.4589002	-16.2507433	1	50.9	pos
38004	28.4780555	-16.2566273	1	43.3	neg
38005	28.4606614	-16.2595694	3	7.6	neg
38006	28.4744973	-16.2625114	3	82.2	pos
38007	28.4640211	-16.2669247	1	60.9	pos
38008	28.4702191	-16.2742802	1	3.9	pos
38009	28.451945	-16.2728091	5	477.1	pos
38010	28.454584	-16.2860497	1	100.0	pos
38108	28.4540218	-16.3022339	4	33.2	pos
38109	28.4113886	-16.3257768	1	0.0	null
38110	28.4391484	-16.2845785	3	0.0	null
38200	20.7048432	-100.7577044	3	1.9	pos
38201	28.4907183	-16.3154764	3	4.0	neg
38202	28.4920341	-16.322098	3	0.0	null
38203	28.4843195	-16.3213623	4	0.0	null
38204	28.4856612	-16.3162122	4	28.7	neg
38205	28.4868465	-16.3007626	1	238.9	pos
38206	28.4894267	-16.3375493	2	0.0	null
38208	28.4988714	-16.3184193	1	29.9	pos
38240	28.5540226	-16.3198908	4	0.0	null
38250	28.5511261	-16.3434358	4	79.0	pos
38260	28.5344037	-16.3640398	1	0.0	null
38270	28.5275727	-16.3964218	5	0.0	null
38280	28.5227549	-16.3434358	1	100.0	pos
38290	28.4499976	-16.3581527	3	0.0	null
38291	28.4610446	-16.3375493	4	0.0	null
38292	28.5174981	-16.3169479	3	0.0	null
38293	28.5122339	-16.2904635	1	0.0	null
38295	55.6179071	24.2240761	18	0.0	null
38296	28.4632121	-16.3198908	0	55.1	pos
38297	28.4776551	-16.3640398	2	13.2	neg
38300	28.261901	-16.5937658	0	42.0	neg
38315	28.3748872	-16.5525145	6	100.0	pos
38320	28.4668189	-16.2904635	1	24.6	pos
38330	28.5127301	-16.3787583	1	40.3	neg
38340	28.4836305	-16.3846459	11	0.0	null
38350	28.4799986	-16.4140868	1	9.3	pos
38358	28.5019685	-16.4199755	4	100.0	pos
38360	28.4714136	-16.4376425	5	119.8	pos
38390	28.4251285	-16.4906526	0	15.7	neg
38400	28.4089363	-16.5525145	5	0.0	null
38410	28.3732586	-16.5827156	1	41.5	neg
38413	28.3393675	-16.5642998	13	100.0	pos
38430	28.3737548	-16.7205154	3	100.0	pos
38435	28.3290961	-16.7824429	26	0.0	null
38450	28.3705377	-16.7573749	16	0.0	null
38460	28.3712606	-16.7853922	200	0.0	null
38480	28.3605987	-16.8473377	6	100.0	pos
38500	28.3079186	-16.4052541	2	0.0	null
38510	28.4061772	-16.356681	1	9.4	neg
38530	28.3949745	-16.3669834	1	14.6	neg
38550	28.3554092	-16.4346979	7	70.9	pos
38570	28.2601788	-16.470036	6	59.3	pos
38580	28.1673135	-16.5031708	5	10.5	pos
38588	28.134125	-16.4553111	3	20.5	neg
38589	28.2025047	-16.5230542	6	100.0	pos
38592	28.2345486	-16.493598	12	100.0	pos
38600	28.1188718	-16.5790323	11	106.7	pos
38611	28.0780645	-16.5642998	2	24.1	neg
38612	28.0596844	-16.528946	2	27.6	neg
38616	28.1483005	-16.5937658	50	0.0	null
38620	28.0949665	-16.6114474	4	357.4	pos
38626	28.092321	-16.6556575	6	0.0	null
38627	28.0663826	-16.6586052	1	0.0	null
38630	28.0198981	-16.6438673	5	0.0	null
38631	28.0209124	-16.6586052	7	17.2	neg
38639	28.0252969	-16.6232359	3	15.6	pos
38640	28.106433	-16.67924	4	9.7	pos
38650	28.0573061	-16.7087216	5	11.8	pos
38660	28.0817717	-16.7175669	4	14.2	pos
38670	28.1257438	-16.7293611	3	24.9	pos
38677	28.1563514	-16.71167	5	58.4	pos
38678	28.1326752	-16.7647475	8	524.1	pos
38679	28.1015497	-16.7411559	9	0.0	null
38680	28.1756311	-16.7617984	2	68.6	pos
38683	28.2340972	-16.8384873	2	79.1	pos
38686	28.2019668	-16.8288997	6	0.0	null
38687	28.1850107	-16.8001396	2	20.7	neg
38700	28.6887569	-17.7651015	4	26.6	pos
38710	28.66582	-17.7887901	2	0.0	null
38712	28.6303668	-17.7902707	2	100.0	pos
38715	28.7278198	-17.7576992	6	0.0	null
38730	28.6053917	-17.7976738	5	100.0	pos
38750	28.6634566	-17.879121	6	0.0	null
38760	28.6602362	-17.9131874	5	0.0	null
38769	28.6183515	-17.8998566	25	100.0	pos
38770	28.6429167	-17.9368882	4	24.0	neg
38780	28.719808	-17.9413323	12	100.0	pos
38800	28.0934632	-17.1137454	4	0.0	null
38870	28.0912436	-17.3346229	33	0.0	null
39001	43.4650019	-3.8082965	4	9.7	pos
39002	43.4608153	-3.8076609	5	373.2	pos
